round_id,player_id,hole_id,shot_id,start_coords,end_coords,club,bearing,rating
1716,492,1,2,"(51.60463296446242, -0.2198356226332115)","(51.60417840535324, -0.21980742933567277)",3-Wood,290.4873924393946,0.15725647122779854
1716,492,1,3,"(51.60417840535324, -0.21980742933567277)","(51.603574765399756, -0.21951045286818122)",8-Iron,296.4597522430342,0.46019207329453926
1716,492,1,4,"(51.603574765399756, -0.21951045286818122)","(51.60302764806376, -0.21942061474529584)",GW,296.7539702528045,0.7347358263622543
1716,492,1,5,"(51.60302764806376, -0.21942061474529584)","(51.60302542380574, -0.21944096566134522)",GW,2.8752995546685156,0.32179089670386435
1716,492,1,6,"(51.60302542380574, -0.21944096566134522)","(51.60303140367745, -0.21928726628280676)",GW,3.2157497902767886,0.9028347158049261
1717,492,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60510238371622, -0.21970881597472997)",3-Wood,286.97378621432694,0.43044184035756705
1717,492,1,2,"(51.60510238371622, -0.21970881597472997)","(51.604382426206385, -0.21971273264010371)",8-Iron,282.8076622499485,0.7250729622599295
1717,492,1,3,"(51.604382426206385, -0.21971273264010371)","(51.60322315077753, -0.21927061596155126)",3-Wood,289.38565669532284,0.743302604931183
1717,492,1,4,"(51.60322315077753, -0.21927061596155126)","(51.60309118409418, -0.21922326075242074)",GW,279.55818079276065,0.8912839744046405
1718,493,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60537084649053, -0.2198672424834425)",3-Wood,286.97378621432694,0.16122941534491161
1718,493,1,2,"(51.60537084649053, -0.2198672424834425)","(51.604486775362865, -0.21940240207271516)",7-Iron,285.0595237116704,0.700437024021805
1718,493,1,3,"(51.604486775362865, -0.21940240207271516)","(51.60447857179263, -0.21940154644955612)",7-Iron,276.4205854223003,0.0035996000223735614
1718,493,1,4,"(51.60447857179263, -0.21940154644955612)","(51.603906997181625, -0.21947545272772603)",7-Iron,276.4232355540185,0.6292244859753244
1718,493,1,5,"(51.603906997181625, -0.21947545272772603)","(51.60319238302485, -0.219129951238252)",9-Iron,285.18685223434807,0.5745953617935242
1718,493,1,6,"(51.60319238302485, -0.219129951238252)","(51.603195280495825, -0.2191280127817333)",SW,234.92345795543383,0.32458851566450864
1718,493,1,7,"(51.603195280495825, -0.2191280127817333)","(51.60321015731759, -0.21912291499493686)",PW,234.94673618103002,0.3188193011329402
1718,493,1,8,"(51.60321015731759, -0.21912291499493686)","(51.60303914259772, -0.2192263185184754)",PW,236.14629948558937,0.9822465607137
1719,493,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60498945602524, -0.2199904061913886)",3-Wood,286.97378621432694,0.5210524954031814
1719,493,1,2,"(51.60498945602524, -0.2199904061913886)","(51.604167920896536, -0.21994414103453966)",7-Iron,291.0411863255436,0.6157751816035202
1719,493,1,3,"(51.604167920896536, -0.21994414103453966)","(51.60343116101671, -0.2197061768067432)",7-Iron,301.93026425883653,0.49634396654410995
1719,493,1,4,"(51.60343116101671, -0.2197061768067432)","(51.60316547371289, -0.21937965609751467)",PW,319.8143656642067,0.6204094240805789
1719,493,1,5,"(51.60316547371289, -0.21937965609751467)","(51.60315245157888, -0.21937106845690804)",PW,317.49160817239476,0.3638673707963441
1719,493,1,6,"(51.60315245157888, -0.21937106845690804)","(51.603129680504324, -0.21935525871881567)",PW,318.731977654688,0.40248428919440715
1719,493,1,7,"(51.603129680504324, -0.21935525871881567)","(51.603052549590146, -0.21928499563745604)",PW,321.3104821335429,0.8781458429895437
1720,493,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604665686865594, -0.21974875962749266)",3-Wood,286.97378621432694,0.9965201769478371
1720,493,1,2,"(51.604665686865594, -0.21974875962749266)","(51.60420965866291, -0.21950260737808533)",3-Wood,287.36981828854687,0.228899845700485
1720,493,1,3,"(51.60420965866291, -0.21950260737808533)","(51.60361302445048, -0.2195723964864126)",3-Wood,282.65604042133805,0.27480286389132114
1720,493,1,4,"(51.60361302445048, -0.2195723964864126)","(51.603238315682546, -0.21916121438916933)",PW,300.03438755284867,0.9360840572069407
1720,493,1,5,"(51.603238315682546, -0.21916121438916933)","(51.603252541330434, -0.2191596264242393)",PW,248.84018836615223,0.5165078460560447
1720,493,1,6,"(51.603252541330434, -0.2191596264242393)","(51.603005144662035, -0.219245250898116)",PW,249.75052139080708,0.9983635216462255
1721,493,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60507141801447, -0.21988973752732588)",3-Wood,286.97378621432694,0.48184448067359653
1721,493,1,2,"(51.60507141801447, -0.21988973752732588)","(51.6042886514692, -0.21962814874059766)",7-Iron,287.72987670662474,0.9470397829433352
1721,493,1,3,"(51.6042886514692, -0.21962814874059766)","(51.60325004855556, -0.21921399527665247)",3-Wood,287.2582725944812,0.9986772298851215
1721,493,1,4,"(51.60325004855556, -0.21921399527665247)","(51.60305506355591, -0.21919877557706036)",PW,263.2525112454457,0.9612239771427914
1722,493,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604326187498515, -0.21969778095007095)",Driver,286.97378621432694,0.9774275780579191
1722,493,1,2,"(51.604326187498515, -0.21969778095007095)","(51.60369751813717, -0.21935007459547948)",3-Wood,289.5766899296108,0.6011561639539592
1722,493,1,3,"(51.60369751813717, -0.21935007459547948)","(51.60310905358419, -0.21911346931592895)",SW,279.52293619109446,0.7379057979111743
1722,493,1,4,"(51.60310905358419, -0.21911346931592895)","(51.60295925916625, -0.21924926143451545)",PW,209.89283334679197,0.9903482628762222
1723,493,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60491711167114, -0.219788760499147)",Driver,286.97378621432694,0.44286824816274784
1723,493,1,2,"(51.60491711167114, -0.219788760499147)","(51.604616871572915, -0.21958011865425428)",3-Wood,286.29102867973086,0.1329482618550248
1723,493,1,3,"(51.604616871572915, -0.21958011865425428)","(51.60422590717997, -0.2194884837861053)",3-Wood,282.17430417574707,0.1460178105366254
1723,493,1,4,"(51.60422590717997, -0.2194884837861053)","(51.60331969952347, -0.2193355730273319)",3-Wood,281.838278254997,0.6622036526295658
1723,493,1,5,"(51.60331969952347, -0.2193355730273319)","(51.60322367919126, -0.2192991822249442)",PW,288.8040822100923,0.46064484328040867
1723,493,1,6,"(51.60322367919126, -0.2192991822249442)","(51.60303459348801, -0.2191955825789398)",PW,287.7829770024798,0.9970210317218619
1724,494,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60470403295329, -0.22001590734744655)",Driver,286.97378621432694,0.5642305984499827
1724,494,1,2,"(51.60470403295329, -0.22001590734744655)","(51.60427258166304, -0.21978687357880566)",5-Hybrid,294.97797363578513,0.2661252122340222
1724,494,1,3,"(51.60427258166304, -0.21978687357880566)","(51.60349249131591, -0.21904195056133935)",5-Hybrid,293.90022540263436,0.7236197787412992
1724,494,1,4,"(51.60349249131591, -0.21904195056133935)","(51.60305893641809, -0.21909946689207718)",SW,246.5928236342262,0.9207864450688732
1724,494,1,5,"(51.60305893641809, -0.21909946689207718)","(51.603034081335316, -0.2191868217483454)",SW,189.0166534337746,0.8539217537879934
1725,494,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604931171400274, -0.2196752737886108)",Driver,286.97378621432694,0.5510653611536531
1725,494,1,2,"(51.604931171400274, -0.2196752737886108)","(51.604401343241435, -0.21953189914063992)",5-Hybrid,282.96229124209117,0.4989432722135946
1725,494,1,3,"(51.604401343241435, -0.21953189914063992)","(51.604119906662504, -0.21939340638757188)",5-Hybrid,282.10519337758524,0.12592499613662653
1725,494,1,4,"(51.604119906662504, -0.21939340638757188)","(51.603252467155144, -0.21923528357937042)",5-Hybrid,278.1011642677242,0.9297452694416137
1725,494,1,5,"(51.603252467155144, -0.21923528357937042)","(51.603052856296316, -0.21919891954424148)",SW,268.9518280233978,0.9721195991375607
1726,495,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60478732164716, -0.22000482803455632)",3-Wood,286.97378621432694,0.6715541082493672
1726,495,1,2,"(51.60478732164716, -0.22000482803455632)","(51.603999029862365, -0.21989227454518187)",6-Iron,293.6220117744416,0.3216611062151298
1726,495,1,3,"(51.603999029862365, -0.21989227454518187)","(51.60357817939797, -0.21945206660514646)",5-Iron,304.1629199128011,0.5106512922474936
1726,495,1,4,"(51.60357817939797, -0.21945206660514646)","(51.60314053557824, -0.21917212304873615)",SW,291.46027852692555,0.9460084019224051
1726,495,1,5,"(51.60314053557824, -0.21917212304873615)","(51.60304943627788, -0.21921115353898346)",SW,237.11125841771388,0.9197392262270343
1727,495,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604582894453635, -0.21955021504564395)",Driver,286.97378621432694,0.8937864204776148
1727,495,1,2,"(51.604582894453635, -0.21955021504564395)","(51.603916966199975, -0.2194653014449115)",6-Iron,281.37262516436795,0.3440613823640897
1727,495,1,3,"(51.603916966199975, -0.2194653014449115)","(51.60334194766205, -0.21924991161049154)",9-Iron,284.4045136627019,0.8173360775376697
1727,495,1,4,"(51.60334194766205, -0.21924991161049154)","(51.60309434376723, -0.21921472218732158)",SW,272.00451128345065,0.9206674412932996
1728,495,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60492048231047, -0.21975361335612761)",Driver,286.97378621432694,0.3344205635713276
1728,495,1,2,"(51.60492048231047, -0.21975361335612761)","(51.60434424236065, -0.21964323258061472)",6-Iron,285.2733464612606,0.19417520591380547
1728,495,1,3,"(51.60434424236065, -0.21964323258061472)","(51.60408343840468, -0.2195575883013385)",6-Iron,287.170857885607,0.09084849094794617
1728,495,1,4,"(51.60408343840468, -0.2195575883013385)","(51.60299652273064, -0.21925756370913915)",3-Wood,286.9177729846633,0.9945006494234802
1729,496,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60518445928065, -0.21980969260942088)",Driver,286.97378621432694,0.18249911799774443
1729,496,1,2,"(51.60518445928065, -0.21980969260942088)","(51.60478512772825, -0.2197050999545088)",3-Hybrid,284.87526771336724,0.15927891457263504
1729,496,1,3,"(51.60478512772825, -0.2197050999545088)","(51.60414730904845, -0.21928779154203606)",5-Wood,284.92043999366626,0.5009568092674114
1729,496,1,4,"(51.60414730904845, -0.21928779154203606)","(51.603413659875244, -0.2194640214089131)",3-Hybrid,272.50380973291726,0.5257697386920083
1729,496,1,5,"(51.603413659875244, -0.2194640214089131)","(51.60329044456243, -0.21938062482655285)",SW,300.812832692365,0.41595920363603
1729,496,1,6,"(51.60329044456243, -0.21938062482655285)","(51.6029967224151, -0.21931240466881477)",SW,299.1337356627664,0.9891142377293852
1730,496,1,1,"(51.60576426300037, -0.22007174187974488)","(51.6051161951111, -0.21983775359014335)",5-Wood,286.97378621432694,0.495155694141143
1730,496,1,2,"(51.6051161951111, -0.21983775359014335)","(51.60417146643946, -0.21953567627575177)",3-Hybrid,286.05749100643334,0.9687284823713862
1730,496,1,3,"(51.60417146643946, -0.21953567627575177)","(51.60326950308733, -0.21919006798369217)",5-Wood,284.6415508276149,0.939092732180187
1730,496,1,4,"(51.60326950308733, -0.21919006798369217)","(51.60310437677829, -0.219255488054575)",SW,258.07277075003435,0.8901187128137045
1731,497,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60396075958075, -0.21955635840242643)",Driver,286.97378621432694,0.9226920004152074
1731,497,1,2,"(51.60396075958075, -0.21955635840242643)","(51.60324791219663, -0.21954593390529625)",9-Iron,288.94295672793675,0.5928191354512738
1731,497,1,3,"(51.60324791219663, -0.21954593390529625)","(51.60321902895577, -0.2194585523045786)",SW,325.45425480016127,0.382679290687373
1731,497,1,4,"(51.60321902895577, -0.2194585523045786)","(51.60316516814089, -0.21942073767480086)",SW,320.2714632569572,0.3014888960507386
1731,497,1,5,"(51.60316516814089, -0.21942073767480086)","(51.60308900101843, -0.2193088381721884)",SW,324.7221992118308,0.8327717227515358
1732,497,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60428714470153, -0.21960196021105685)",3-Wood,286.97378621432694,0.9564839202695914
1732,497,1,2,"(51.60428714470153, -0.21960196021105685)","(51.603031863779734, -0.2192904143274283)",6-Iron,286.177255272363,0.9968021064854966
1733,497,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60417400146703, -0.21937749418267666)",3-Wood,286.97378621432694,0.7077142009723885
1733,497,1,2,"(51.60417400146703, -0.21937749418267666)","(51.60303524826613, -0.21949960099623725)",8-Iron,276.93194660927276,0.7029461071484104
1733,497,1,3,"(51.60303524826613, -0.21949960099623725)","(51.60304215587773, -0.21936704381458336)",SW,0.332279600443826,0.7793397577023874
1733,497,1,4,"(51.60304215587773, -0.21936704381458336)","(51.602994026866696, -0.21924680551251788)",SW,357.5818419747707,0.9970238944253186
1734,498,1,1,"(51.60576426300037, -0.22007174187974488)","(51.603895279789846, -0.21995540124640323)",Driver,286.97378621432694,0.6010644926510189
1734,498,1,2,"(51.603895279789846, -0.21995540124640323)","(51.60336504909905, -0.21948160526345456)",9-Iron,309.83477127092584,0.5863405069807375
1734,498,1,3,"(51.60336504909905, -0.21948160526345456)","(51.60300426573752, -0.2192211941776168)",SW,306.4384231736227,0.9978235971672309
1735,498,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604045909610626, -0.2195879964575223)",Driver,286.97378621432694,0.9984900518944041
1735,498,1,2,"(51.604045909610626, -0.2195879964575223)","(51.60313829747265, -0.21922577311541167)",9-Iron,289.0654589058293,0.9939575136375517
1736,498,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60411720974109, -0.2196028828357612)",Driver,286.97378621432694,0.9736898486313539
1736,498,1,2,"(51.60411720974109, -0.2196028828357612)","(51.603200681305914, -0.21928726698199338)",9-Iron,288.60205738804234,0.7438021064905631
1736,498,1,3,"(51.603200681305914, -0.21928726698199338)","(51.60305185360346, -0.21924543318328452)",SW,286.3330656534925,0.960923609482176
1737,498,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60428260534268, -0.21964308762323176)",Driver,286.97378621432694,0.8500829548080363
1737,498,1,2,"(51.60428260534268, -0.21964308762323176)","(51.603453761113265, -0.21940502689694769)",9-Iron,287.9608935759245,0.7143856684549594
1737,498,1,3,"(51.603453761113265, -0.21940502689694769)","(51.60307156696285, -0.21924795089095958)",SW,291.6824837897364,0.965899329771836
1738,498,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604648802269786, -0.21967895496927883)",5-Wood,286.97378621432694,0.7047107936422198
1738,498,1,2,"(51.604648802269786, -0.21967895496927883)","(51.60348994255386, -0.21930174072643763)",5-Wood,285.25775073471533,0.7527929067069788
1738,498,1,3,"(51.60348994255386, -0.21930174072643763)","(51.603231979602576, -0.21927454783070857)",SW,277.85366356638724,0.5490900839667783
1738,498,1,4,"(51.603231979602576, -0.21927454783070857)","(51.603114966132665, -0.21924760125341292)",SW,280.254587990123,0.8324508173916522
1739,498,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604287053677425, -0.21961219894545198)",Driver,286.97378621432694,0.8530404397512992
1739,498,1,2,"(51.604287053677425, -0.21961219894545198)","(51.603826094671554, -0.21945136180495764)",9-Iron,286.610192559454,0.5129013333031642
1739,498,1,3,"(51.603826094671554, -0.21945136180495764)","(51.60323161889845, -0.21947546813340077)",SW,285.04273330238425,0.667149703446237
1739,498,1,4,"(51.60323161889845, -0.21947546813340077)","(51.60303031681461, -0.21925742813048282)",SW,320.4827262011594,0.9882964364391648
1740,499,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605460035118334, -0.21997993224223536)",Driver,286.97378621432694,0.08157043942846798
1740,499,1,2,"(51.605460035118334, -0.21997993224223536)","(51.60467036592872, -0.21972201295622504)",3-Wood,286.9964799785638,0.20223915788100513
1740,499,1,3,"(51.60467036592872, -0.21972201295622504)","(51.603817423395526, -0.21945219055987641)",3-Wood,286.4641893974716,0.2177909322490252
1740,499,1,4,"(51.603817423395526, -0.21945219055987641)","(51.603247770942346, -0.21944226209396903)",SW,285.25875645298396,0.6158491673616869
1740,499,1,5,"(51.603247770942346, -0.21944226209396903)","(51.60310423438757, -0.21929405542593872)",LW,313.8959649510961,0.8706681400667158
1741,500,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60528193468123, -0.2199371537357452)",Driver,286.97378621432694,0.11086115126555902
1741,500,1,2,"(51.60528193468123, -0.2199371537357452)","(51.604040859985886, -0.21987974705743366)",6-Iron,287.2682157433314,0.5675549649247866
1741,500,1,3,"(51.604040859985886, -0.21987974705743366)","(51.60348072924027, -0.2195044652523342)",7-Iron,302.53400842192315,0.4472073721001551
1741,500,1,4,"(51.60348072924027, -0.2195044652523342)","(51.603324258436494, -0.21942459415128332)",LW,300.85492781269767,0.3854447039850736
1741,500,1,5,"(51.603324258436494, -0.21942459415128332)","(51.60301681535548, -0.2193018359531029)",LW,302.8118433116383,0.9801421769951697
1742,500,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604782155231135, -0.21976736639734906)",Driver,286.97378621432694,0.22762999603450124
